original,simplification1,simplification2,question,options,answer,orig_id,simp_pair_id
"Zu haben ist einerseits ein Friedhof samt Grabstein, Grab, Bagger und Friedhofsmitarbeiter.","Ein Friedhof kann gekauft werden. Dazu gehört ein Grabstein, das Grab selbst, ein Bagger und ein Friedhofs-Mitarbeiter.","Zu kaufen gibt es einen Friedhof mit einem Grabstein, einem Grab, einem Bagger und einem Friedhofsmitarbeiter.",2.8790782727,2.5790980233,Disco Llama8B,uid_lhapa_10049,r2_pid_lhapa304420
"Die Luxemburger Richter führten nun weiter an, die Maut verstoße zudem gegen die Grundsätze des ungehinderten Marktzugangs im EU-Binnenmarkt.","Die Luxemburger Richter sagten, dass die Maut einen ungehinderten Zugang zum Markt behindert.",Laut den Luxemburger Richtern ist die Maut ein Grundsatz-Verstoß im EU-Markt.,3.0282828275,3.901459165,LeoLM Mistral 7B,uid_lhapa_7713,r2_pid_lhapa1179475
Es waren keine Menschen an Bord der Rakete.,Es waren keine Menschen auf der Rakete. Nur Computer und andere Maschinen.,"Es befanden sich keine Menschen in der Rakete, die dann in den Weltraum hoch geschossen ist.",4.8258478818,5.0362529253,Llama8B,uid_apa_545,r2_pid_apa1523834
Denn für die Europawahl gibt es bis zu zwei Euro Wahlkampfkostenrückerstattung pro Stimme.,Denn für die Europawahl bekommt man Geld zurück für Wahlkampfkosten. Das sind bis zu 2 Euro für jede Stimme.,Die Partei bekommt für die Europawahl bis zu zwei Euro pro Stimme zurück. Das Geld heißt Wahlkampfkosten-Rückerstattung.,2.8985842499,2.7498942974,Disco Llama8B,uid_lhapa_5024,r2_pid_lhapa441838
"Nach dem Absturz brach ein Feuer aus, das die Feuerwehr jedoch schnell löschen konnte.",Die Flammen wurden von der Feuerwehr schnell gelöscht.,Dann brach ein Feuer aus. Aber die Feuerwehr löschte es schnell.,4.9694557774,3.9337655565,LeoLM Mistral 7B,uid_lhapa_8860,r2_pid_lhapa1220894
Die US-Regierung will binnen fünf Jahren wieder Astronauten auf den Mond bringen.,Die US-Regierung will wieder 5 Jahre später Menschen auf den Mond schicken.,Die Regierung der USA will innerhalb der nächsten fünf Jahre Astronauten auf den Mond bringen.,4.051306416,2.8873893724,LeoLM Mistral 7B,uid_lhapa_8939,r2_pid_lhapa1224230
"Die Abgaben und Steuern würden dagegen um 4,2 Prozent steigen.","Im Gegenzug steigen Abgaben und Steuern um 4,2 Prozent.","Dagegen steigen die Steuern und Abgaben. Sie würden um 4,2 Prozent steigen.",2.8076479783,2.5538497189,Llama8B,uid_lhapa_9134,r2_pid_lhapa1834014
Bei der Tragödie von Mariana kam es in einem Eisenerzbergwerk zu einem Dammbruch an einem Rückhaltebecken.,Bei der Katastrophe von Mariana gab es einen Damm-Bruch in einem Eisenerz-Bergwerk. Dort wurde Eisenerz abgebaut.,Bei der Katastrophe von Mariana ist ein Damm gebrochen. Der Damm gehörte zu einem Rückhaltebecken in einem Eisenerz-Bergwerk.,2.2358559099,1.9269177709,Disco Llama8B,uid_lhapa_8211,r2_pid_lhapa551615
Ab Donnerstag gilt im öffentlichen Raum wieder die Maskenpflicht.,Ab Donnerstag muss man auch wieder in der Öffentlichkeit eine Maske tragen.,Ab Donnerstag muss man wieder eine Maske im öffentlichen Raum tragen.,2.6662538167,2.2495036342,LeoLM Mistral 7B,uid_apa_1980,r2_pid_apa684383
Mit den Vorschlägen war die EU aber nicht zufrieden.,Mit den Vorschlägen war die EU aber unzufrieden.,Die EU ist mit den neuen Vorschlägen unzufrieden.,2.3227233717,4.2248482064,LeoLM Mistral 7B,uid_apa_1971,r2_pid_apa683840
Man kann aber auch von zuhause eine Maske mitbringen.,Man darf aber auch eine eigene Maske mitbringen.,"Wer will, kann auch einfach seine eigene Schutz-Maske mitbringen.",3.0596297689,3.8584114944,Disco Llama8B,uid_apa_1343,r2_pid_apa24381
Österreich will keine zusätzlichen Migranten aufnehmen.,Österreich will keine weiteren Migranten aufnehmen.,"Österreich will keine Migranten aufnehmen, weil es in dem Land schon genug Migranten gibt.",1.9222657536,3.3977273382,Disco Llama8B,uid_apa_1073,r2_pid_apa5247
Trainer Adi Hütter wechselt von Frankfurt nach Gladbach.,Trainer Adi Hütter verlässt den Fußball-Club Frankfurt und wechselt zu Gladbach.,Der Trainer Adi Hütter von Frankfurt wechselt nach Gladbach.,2.6293052877,3.049655322,Disco Llama8B,uid_apa_688,r2_pid_apa280707
"Im Vergleich zur Entwicklung in anderen Staaten seien die Todesfälle aber im Rahmen geblieben, so Anschober sinngemäß.",Aber im Vergleich zu anderen Ländern blieben die Todesfälle aber im Rahmen. So Anschober.,"Im Vergleich zu anderen Ländern seien die Todesfälle aber nicht zu hoch geworden, so Anschober.",3.5889968589,2.4116409869,Llama8B,uid_lhapa_8171,r2_pid_lhapa1801075
"Ende Oktober gab es im Vergleich zum Vorjahresmonat um 3,2 Prozent weniger Personen ohne Job.","Im Oktober gab es 3,2 Prozent weniger Menschen ohne Job als im Oktober von vor 1 Jahr.","Am Ende Oktober waren um 3,2 Prozent weniger ohne Job als am Ende Oktober im Vor-Jahr. Das heißt: Viele Menschen fanden den Job.",2.9593765579,3.5959485899,Llama8B,uid_lhapa_8914,r2_pid_lhapa1826067
"Sie leben oft in großen Gruppen zusammen, die man Schulen nennt.",Die Tiere leben meistens in großen Gruppen. Man nennt die Gruppen Schulen.,Sie leben oft in großen Gruppen zusammen. Diese Gruppen nennt man Schulen.,2.8981654508,2.1239039521,LeoLM Mistral 7B,uid_apa_3568,r2_pid_apa794345
USA wollen Straf-Zölle auf Waren aus Frankreich einführen.,Die USA werden von Anfang Dezember an Straf-Zölle auf europäische Waren verlangen. Auch Waren aus Frankreich werden betroffen sein. Der Grund dafür sind verschiedene Gründe.,Die USA werden höhere Zoll-Gebühren für Waren aus Frankreich einführen.,4.0040161754,3.576727721,Disco Llama8B,uid_apa_4805,r2_pid_apa261756
"Der Aufschwung im kommenden Jahr dürfte nur 3,6 Prozent betragen, statt 4,0 Prozent.","Im nächsten Jahr ist ein Aufschwung von nur 3,6 Prozent zu erwarten. Das ist deutlich weniger als die bisher angenommenen 4 Prozent.","Nur noch 3,6 Prozent Zuwachs werden im nächsten Jahr erwartet. Bisher waren 4,0 Prozent prognostiziert.",2.5549032812,3.2477755513,Disco Llama8B,uid_lhapa_8413,r2_pid_lhapa559142
"Die UNESCO verleiht besonders schönen Plätzen und Gegenden den Titel ""Weltkulturerbe"".","Die UNESCO verleiht ihnen den Titel ""Weltkulturerbe"". Das sind besonders schöne Plätze oder Gegenden auf der Welt.","Plätze und Gegenden, die besonders schön sind, erhalten den Titel ""Weltkulturerbe"".",2.2282190076,2.1841478757,Llama8B,uid_apa_4672,r2_pid_apa1507256
"Einer Anzeige zufolge könnte das Geld von osteuropäischen Geschäftsleuten gekommen sein, berichtete das Ö1 - Morgenjournal am Mittwoch.","Die Gelder sollen von Geschäftsleuten aus Osteuropa stammen, berichtete Ö1 Morgenjournal am Mittwoch.",Das Geld kam möglicherweise von Geschäftsleuten aus Osteuropa. Das berichtet das Morgenjournal von Ö1.,2.2611505749,2.6891933124,LeoLM Mistral 7B,uid_lhapa_5156,r2_pid_lhapa1080735
Der Ätna gehört zu den aktivsten Vulkanen der Welt.,Der Ätna ist ein sehr aktiver Vulkan. Er ist einer der aktivsten auf der Welt.,Der Ätna ist ein sehr aktiver Vulkan. Der Ätna gehört sogar zu den aktivsten Vulkanen der Welt.,2.3034628151,2.1504106586,Llama8B,uid_lhapa_10050,r2_pid_lhapa1556196
"Biologische Landwirtschaft heißt, dass beim Anbau von Lebensmitteln besonders gut auf die Umwelt geachtet wird und keine Chemie eingesetzt wird.","Die Biologische Landwirtschaft heißt auch ""Bio-Landwirtschaft"". Sie achtet auf die Umwelt. Die Bauern verwenden keine Chemie.","Biologische Landwirtschaft heißt, dass beim Anbau von Lebensmitteln besonders gut auf die Umwelt geachtet wird. Bei der biologischen Landwirtschaft werden zum Beispiel keine Chemikalien verwendet.",2.628193704,1.684413036,Disco Llama8B,uid_apa_4179,r2_pid_apa216931
Mindestens 3 Tote bei Messer-Attacke in französischer Stadt Nizza.,In Nizza in Frankreich hat es bei einer Messer-Attacke mindestens 3 Tote gegeben.,Bei einer Messer-Attacke in der Stadt Nizza in Frankreich sind mindestens 3 Menschen getötet worden.,2.4916258965,1.9268543203,LeoLM Mistral 7B,uid_apa_3987,r2_pid_apa825260
"Menschen stehen als Angeklagte vor einem Gericht, wenn man ihnen eine Straftat vorwirft, zum Beispiel Diebstahl oder Mord.","Vor Gericht steht man, wenn man einer Straftat angeklagt wird. Zum Beispiel beim Diebstahl oder Mord.","Menschen kommen vor einem Gericht, wenn man ihnen vorwirft, dass sie eine Straftat gemacht haben. Zum Beispiel Diebstahl oder Mord. Dann wird man für seine Schuld verurteilt oder freigesprochen.",2.537400115,2.601137574,Llama8B,uid_apa_4449,r2_pid_apa1492619
Expats ist die Abkürzung von dem englischen Wort Expatriates.,Expats ist die Kurzform von dem englischen Wort Expatriates.,Die Abkürzung Expats steht für Expatriates.,2.4179105898,3.3739935836,LeoLM Mistral 7B,uid_apa_4486,r2_pid_apa860652
"Die UNESCO ist eine internationale Organisation für Bildung, Wissenschaft und Kultur.","Die UNESCO ist eine internationale Organisation. Sie hat zu tun mit Bildung, Wissenschaft und Kultur.","Die Organisation UNESCO beschäftigt sich mit: Kultur, Bildung und Wissenschaften.",3.176267399,5.0393661062,LeoLM Mistral 7B,uid_apa_2977,r2_pid_apa752099
Die EU-Kommission hat einen Vertrag über bis zu 300 Millionen weitere Impfstoffdosen des US-Herstellers Moderna ausgehandelt.,Die EU hat sich bis zu 300 Millionen Impfdosen vom US-Hersteller Moderna gesichert. Die EU hat mit dem US-Hersteller Moderna einen Vertrag gemacht.,Jetzt hat die EU-Kommission noch einen Vertrag mit dem US-Hersteller Moderna ausgehandelt. Bis zu 300 Millionen Impfstoff-Dosen werden nun mit dem US-Hersteller bestellt.,2.4473303071,2.5736706602,Disco Llama8B,uid_lhapa_500,r2_pid_lhapa440962
"Damit solle zusätzlicher Druck ausgeübt werden, die Klimakrise endlich zu bekämpfen, erläuterte Van der Bellen.","Damit soll der politische Druck erhöht werden. Denn man will die Klima-Krise endlich bekämpfen, sagte Van der Bellen.","Van der Bellen will so zusätzlich Druck machen, dass sich die Länder etwas für die Klimakrise tun.",2.3354732994,4.0681378084,Llama8B,uid_lhapa_5094,r2_pid_lhapa1693040
Corona-Krise führte zu weniger Reiselust der Österreicher.,"Die Corona-Krise führte dazu, dass viele Österreicher nicht mehr so viel reisen wollten.","Die Österreicher haben keine Lust mehr, zu reisen. Das liegt an der Corona-Krise.",2.3519611584,3.7341497047,LeoLM Mistral 7B,uid_apa_3225,r2_pid_apa769619
"Die Reisewarnung gilt für folgende Länder: Bosnien-Herzegowina, den Kosovo, Nordmazedonien, Albanien, Montenegro und Serbien.","Die Reisewarnung gilt in 6 Ländern in Europa. Sie sind Bosnien-Herzegowina, Kosovo, Nord-Mazedonien, Albanien, Montenegro und Serbien.","Damit gilt die Reise-Warnung aber für viele Staaten im Osten Europas. Dort gilt die Warnung in den folgenden Ländern: Bosnien, Albanien, Kosovo, Mazedonien, Montenegro und Serbien.",1.8152502297,3.4357347476,Llama8B,uid_apa_1298,r2_pid_apa1285710
Eigentlich hätte es dieses Verbot längst geben sollen.,Eigentlich sollte es dieses Verbot schon längst geben.,Das Verbot hätte früher eingeführt werden sollen.,2.9279238416,4.2481519755,LeoLM Mistral 7B,uid_apa_4090,r2_pid_apa831606
Bis auf Weiteres sind aber auch hier Hygienevorgaben und Abstandsregeln einzuhalten.,Es gelten dort auch die Abstandsregeln und Hygiene-Vorschriften.,Hier müssen aber auch die Abstandsregeln und Hygiene-Regeln eingehalten werden.,4.2259776285,3.495028408,Llama8B,uid_lhapa_8751,r2_pid_lhapa1820020
Denn für den vollen Impfschutz muss man zweimal geimpft werden.,Für den vollen Schutz muss man 2 Mal geimpft werden. Denn die 1. Impfung schützt noch nicht voll. Man muss auch die 2. Impfung bekommen.,"Man muss 2 Mal geimpft werden, damit man einen vollen Impfschutz hat.",2.3221712976,2.9593373547,Disco Llama8B,uid_apa_3913,r2_pid_apa198567
Der Herbst und der Winter sind Grippe-Zeit.,Die Grippe tritt besonders im Herbst und im Winter auf.,Herbst und Winter ist die Grippe-Zeit.,3.5705049299,4.070885639,LeoLM Mistral 7B,uid_apa_827,r2_pid_apa914676
"Ab Herbst dürfen wieder Schulveranstaltungen wie Lehrausgänge, Skikurse, Sport- oder Projektwochen durchgeführt werden.","Ab Herbst dürfen Schul-Veranstaltungen wieder durchgeführt werden. Das sind zum Beispiel Ski-Kurse, Sport-Wochen oder Lehrausgänge.",Aber schon im Herbst dürfen Schul-Veranstaltungen wie Lehrausgänge und Skikurse stattfinden. Das gilt auch für Sportwochen oder Projekt-Wochen. Dann dürfen die Schüler mit ihren Lehrern gemeinsam ausgehen.,2.3546131673,3.342386565,Llama8B,uid_lhapa_8880,r2_pid_lhapa1824737
Corona-Beschränkungen wurden in einigen Ländern gelockert.,In einigen Ländern gibt es wieder mehr Freiheiten. Denn Corona-Beschränkungen werden gelockert.,In einigen Ländern lockerten die Regierungen die Corona-Beschränkungen ein bisschen auf.,2.4724333675,2.3014163461,Llama8B,uid_apa_1328,r2_pid_apa1287871
Bis Ende Juli soll der neue Chef der Konservativen gefunden sein.,Bis Ende Juli wird der neue Vorsitzende der Konservativen gewählt sein.,Bis Ende Juli soll ein neuer Chef gewählt werden. Dieser wird dann der Vorsitzende der Konservativen.,3.5729080301,2.9502376089,Llama8B,uid_apa_1829,r2_pid_apa1320998
Bei einem Sieg kann Salzburg ins Achtelfinale der Champions League aufsteigen.,Ein Sieg von Salzburg kann die Mannschaft ins Achtelfinale von der Champions League bringen. Damit wird Salzburg ins Achtelfinale aufsteigen.,Mit einem Sieg könnte Salzburg ins Achtel-Finale der Champions League aufsteigen.,2.8771001784,2.6018368464,Llama8B,uid_apa_3710,r2_pid_apa1442361
"Damit ist weiter völlig offen, wann, wie oder gar ob es überhaupt zum Brexit kommt.","Völlig unklar ist aber, wann der Brexit überhaupt passiert und auf welche Art und Weise.","Ob, wie und wann es überhaupt zum Brexit kommen wird, ist derzeit völlig unklar.",3.4923947771,3.337065393,Disco Llama8B,uid_lhapa_8722,r2_pid_lhapa569085
Sonja Klima werde die Hofreitschule jetzt gemeinsam mit Co-Geschäftsführer Erwin Klissenbauer weiterentwickeln und in eine neue Zeit führen.,Von nun an werde Erwin Klissenbauer gemeinsam mit Sonja Klima die Hofreitschule weiterführen und vor allem auch weiterentwickeln.,Nun führen Sonja Klima und Erwin Klissenbauer gemeinsam die Hofreitschule weiter.,3.9433078285,2.6872234477,LeoLM Mistral 7B,uid_lhapa_3028,r2_pid_lhapa1007103
Jüngere Menschen zwischen 18 und 29 Jahren sind etwas kritischer.,Jüngere Menschen im Alter zwischen 18 und 29 Jahren sind eher skeptisch.,Die jungen Menschen zwischen 18 und 29 Jahren sind kritischer.,3.6148820949,3.5416466934,LeoLM Mistral 7B,uid_apa_4419,r2_pid_apa856528
Das erste fand nach dem Flugzeugabsturz einer Lauda-Air-Maschine 1991 in Thailand mit 223 Toten statt.,Es gab das erste Mal nach dem Flug-Unfall in Thailand im Jahr 1991. 223 Menschen starben in diesem Unfall.,Das erste fand nach einem Flugzeug-Absturz 1991 in Thailand statt. Damals starben 223 Menschen.,2.9323084443,1.8666863327,Llama8B,uid_lhapa_8627,r2_pid_lhapa1815829
"Schimpf ist ein Spezialist in Sachen Sardinenwanderung und den Raubfischen, die den Sardinen folgen.","Schimpf kennt sich sehr gut mit Sardinen aus. Außerdem kennt er sehr gut die Raub-Fische, die den Sardinen folgen.","Schimpf ist ein Spezialist auf dem Gebiet der Sardinen-Wanderung. Er kann viel über die Sardinen-Wanderung erzählen. Außerdem weiß er viel über die Fische, die den Sardinen folgen.",2.0430353867,1.8157482046,Disco Llama8B,uid_lhapa_8406,r2_pid_lhapa558812
Mann machte in Wiener Park Schieß-Übungen mit einer Armbrust.,Ein Mann hat in einem Park in Wien Schieß-Übungen mit einer Armbrust gemacht.,Mann machte in einem Park in Wien Schieß-Übungen mit einer Armbrust.,1.7857110201,2.6543604044,Disco Llama8B,uid_apa_4327,r2_pid_apa228695
Die ärmsten Länder der Erde beherbergen ein Drittel der Flüchtlinge weltweit.,Die ärmsten Länder auf der Welt nehmen auch den meisten Flüchtlinge auf. Ein Drittel von allen Flüchtlingen leben gerade in diesen Ländern.,Die ärmsten Länder auf der Welt nehmen auch die meisten Flüchtlinge auf. Das sind ungefähr ein Drittel von allen Flüchtlingen weltweit.,2.6998560774,2.3104272544,Llama8B,uid_lhapa_5377,r2_pid_lhapa1703115
Die Geschäfte in Österreich machen ab Mittwoch schon um 19 Uhr zu.,Ab Mittwoch machen die Geschäfte schon um 19 Uhr zu.,In Österreich schließen die Geschäfte um 19 Uhr. Ab Mittwoch gelten diese neuen Regeln.,2.8225127886,3.1743668207,Disco Llama8B,uid_apa_4863,r2_pid_apa265130
"Viele Menschen reisten nach Kitzbühel, um die Ski-Rennen zu sehen.",Es waren viele Zuschauer bei den Ski-Rennen in Kitzbühel dabei.,"Viele Menschen kamen nach Kitzbühel, um die Skirennen zu schauen.",3.8156747413,2.6000107744,Disco Llama8B,uid_apa_370,r2_pid_apa183545
"Wir tun alles, um die Sicherheit und Stabilität der Dämme sicherzustellen, sagte Vale-Chef Schvartsman in einer Erklärung.","Vale-Chef Schvartsman erklärte: Wir tun alles, um die Dämme sicher zu halten.","Sicherheit und Stabilität sollen gewährleistet werden, sagt Vale-Chef Schvartsman.",2.2835967279,3.0118526565,LeoLM Mistral 7B,uid_lhapa_8678,r2_pid_lhapa1213011
Bisher mussten ankommende Passagiere selbst einen aktuellen und negativen Corona-Befund mitnehmen.,Bisher mussten sie auch einen negativen Corona-Befund mitbringen. Dieser Befund musste nicht älter als 48 Stunden sein.,Bisher mussten die Passagiere einen Corona-Befund bringen. Dafür brauchte man einen negativen und einen aktuellen Test.,2.631677449,3.4953467424,Llama8B,uid_apa_134,r2_pid_apa1288468
"Die Polizei ermittelt nun, ob die 3 Brände absichtlich gelegt worden sind.","Die Polizei ermittelt jetzt, ob die Brände absichtlich gelegt wurden.","Es ist noch nicht sicher, ob die Brände absichtlich gelegt wurden. Deshalb ermittelt die Polizei. Sie muss herausfinden, ob es sich bei den Bränden um ein Verbrechen handelte.",2.1299479128,2.1852452661,Llama8B,uid_apa_4265,r2_pid_apa1479146
Ab dem zweiten Quartal 2021 soll auch die allgemeine Bevölkerung geimpft werden.,Die allgemeine Bevölkerung soll dann ab dem zweiten Quartal 2021 geimpft werden.,Die Impfungen von der allgemeinen Bevölkerung beginnen im April 2021.,2.2282087062,3.7876324197,LeoLM Mistral 7B,uid_lhapa_2960,r2_pid_lhapa1004490
"Jede zweite Straftat wurde im Vorjahr geklärt, sagte Innenminister Herbert Kickl (FPÖ).",Jede zweite Straftat wurde im letzten Jahr gelöst. Das sagte Innen-Minister Herbert Kickl. Er ist von der Partei FPÖ.,"Im Vorjahr wurden etwa jede 2. Straftat aufgeklärt, sagte Kickl.",2.3146786243,3.9039707641,Llama8B,uid_lhapa_5485,r2_pid_lhapa1706339
2020 wurden viel weniger neue Autos verkauft.,Es wurden im Jahr 2020 viel weniger Autos gekauft.,Im Jahr 2020 hat es weniger neue Auto-Käufe gegeben.,4.7043138665,5.3620158988,Disco Llama8B,uid_apa_1488,r2_pid_apa34878
Er flog mit einer Geschwindigkeit von 140 bis 170 Kilometern pro Stunde.,Er flog mit bis zu 170 km/h.,Er flog mit 140 bis 170 Kilometern pro Stunde.,3.4905151005,2.1961659708,LeoLM Mistral 7B,uid_apa_4840,r2_pid_apa886157
Rat auf Draht ist Österreichs wichtigster Notruf für Kinder und Jugendliche.,Rat auf Draht ist der Notruf von Österreich für Kinder und Jugendliche.,Der Notruf Rat auf Draht hilft Kindern und Jugendlichen in Österreich.,2.7350324662,2.3904635414,Disco Llama8B,uid_lhapa_108,r2_pid_lhapa311419
"Am ausgeprägtesten sind die ökonomischen Sorgen bei den Unter-40 -Jährigen, in der Steiermark und in Kärnten sowie unter FPÖ-Wählern.",Am meisten sind die Österreicher unter 40 Jahren sorgen um die Ökonomie. Auch sehr viele Steirer und Kärntner machen sich Sorgen. Außerdem besonders viele FPÖ-Wähler.,"Am größten sind die wirtschaftlichen Sorgen der Österreicher unter 40 Jahren, in der Steiermark und in Kärnten sowie bei FPÖ-Wählern.",2.7433329701,1.943467844,Disco Llama8B,uid_lhapa_8571,r2_pid_lhapa563915
Die islamistische Terrorgruppe Al-Shabaab beanspruchte den Anschlag für sich.,Die islamistische Terror-Gruppe Al-Shabaab hat sich zu dem Anschlag bekannt.,"Al-Shabaab nennt sich eine islamistische Terror-Gruppe. Sie hat den Anschlag begangen, sagt die Terror-Gruppe.",1.8509447035,2.5036824907,Disco Llama8B,uid_lhapa_4793,r2_pid_lhapa433357
"Die Österreicher glauben nicht mehr, dass die Corona-Krise in Österreich gut bekämpft wird.",Die Corona-Krise in Österreich wird nicht mehr gut bekämpft. Das glauben die Österreicher.,"Viele Menschen glauben nicht mehr, dass die Corona-Krise gut bekämpft wird.",2.0347003414,2.2608823495,Llama8B,uid_apa_4631,r2_pid_apa1504741
Das hat Außenminister Alexander Schallenberg angekündigt.,Das hat Außenminister Schallenberg bekanntgegeben.,Außenminister Alexander Schallenberg sagte das.,4.7217236946,4.6614830424,LeoLM Mistral 7B,uid_apa_918,r2_pid_apa921353
In Wien und anderen Bundesländern wurden mehrere Parks gesperrt.,In mehreren Bundesländern in Österreich wurden Parks gesperrt. Zum Beispiel in Wien.,In Wien und anderen Bundesländern sind viele Parks abgesperrt.,2.7865151128,3.3648949709,Disco Llama8B,uid_apa_3416,r2_pid_apa164169
Die Grünen sind seit der letzten Wahl im Jahr 2017 nicht mehr im Nationalrat.,Die Grünen sitzen seit der Nationalrats-Wahl von 2017 nicht mehr im Nationalrat.,Seit dem Jahr 2017 sind die Grünen nicht mehr im Nationalrat.,2.3619986347,2.3962149108,Disco Llama8B,uid_apa_4320,r2_pid_apa228162
"Das Feuer war am Mittwoch unter Kontrolle, aber die Lösch-Arbeiten dauerten am Nachmittag noch an.",Das Feuer war am Mittwoch unter Kontrolle. Aber die Lösch-Arbeiten dauerten noch lange. Sie wurden erst am Nachmittag abgeschlossen.,"Das Feuer war am Mittwoch schon unter Kontrolle. Aber es dauerte noch bis zum Nachmittag, bis das Feuer vollständig gelöscht war.",1.9722193205,2.0024555589,Llama8B,uid_apa_3256,r2_pid_apa1411569
"Die mit dreistündiger Verspätung eröffnete Konferenz soll dazu beitragen, die Pariser Klimaziele doch noch zu erreichen.","Die Konferenz soll dazu beitragen, dass die Pariser Klimaziele erreicht werden. Die Konferenz eröffnete drei Stunden zu spät.","Die Konferenz wurde dann 3 Stunden später eröffnet. Sie will helfen, dass wir die Pariser Ziele noch erreichen.",1.9515727441,3.5682427376,Llama8B,uid_lhapa_8913,r2_pid_lhapa1825976
Diesmal wird die Statue 43 Meter groß.,Die Statue wird diesmal aber 43 Meter groß.,43 Meter groß wird die Statue heuer.,4.356729225,7.2681821481,LeoLM Mistral 7B,uid_apa_728,r2_pid_apa906510
Auf der roten Liste der bedrohten Tierarten der Weltnaturschutzunion (IUCN) wird die Riesenbiene als gefährdet geführt.,Die Riesenbiene ist von der Naturschutz-Organisation IUCN als gefährdet eingestuft worden.,Riesen-Bienen sind gefährdet. Das steht in dem Katalog der Naturschutz-Organisation namens IUCN.,2.4896812825,5.2140201434,LeoLM Mistral 7B,uid_lhapa_9403,r2_pid_lhapa1243439
Rio de Janeiro ist die zweitgrößte Stadt in Brasilien.,Rio de Janeiro liegt in Brasilien und ist die zweitgrößte Stadt in dem Land.,Rio de Janeiro ist die zweit-größte Stadt in Brasilien.,2.0652804318,1.8589739228,Disco Llama8B,uid_apa_3663,r2_pid_apa180836
An einen Rücktritt aus der Politik denkt sie nicht.,An einen Rücktritt will sie auch nicht denken.,Sie will aber nicht aus der Politik zurücktreten.,4.7207365648,3.5640369664,Llama8B,uid_apa_4667,r2_pid_apa1506967
Die EU will selbstbewusster und mächtiger werden.,Die EU will sich stärker machen.,Die EU will stark und selbstbewusst sein.,6.3532043954,5.0466232195,LeoLM Mistral 7B,uid_apa_426,r2_pid_apa842857
Die Hälfte der Österreicher tut das auch und arbeitet öfter von zu Hause aus.,50 Prozent der Österreicher arbeiten auch manchmal von zu Hause aus.,Die Hälfte der Österreicher arbeitet jetzt öfter von zu Hause aus.,3.0370677899,2.0329985458,LeoLM Mistral 7B,uid_apa_682,r2_pid_apa903673
"Nächste Woche können die gesperrte Straße und die Parkplätze wieder freigegeben werden, so die Sprecherin.","Die Sprecherin sagte, dass man die Straße und die Parkplätze wieder freigeben kann. Das wird nächste Woche passieren.",Nächste Woche werden die Straße und die Parkplätze wieder freigegeben. Das sagt die Sprecherin.,2.3713321084,2.1896347375,Llama8B,uid_lhapa_3076,r2_pid_lhapa1629595
"Ob das stimmt, muss allerdings noch weiter untersucht werden.",Es gibt aber noch mehr Forschung zu diesem Thema.,Man muss das aber noch weiter überprüfen.,8.8968467817,6.0878789325,Llama8B,uid_apa_1570,r2_pid_apa1304747
Der WAC sorgt in der Fußball-Europa-League weiter für Furore.,Der WAC macht in der Fußball-Europa-League immer weiter mit seinem Erfolg.,Der WAC sorgt weiter für Furore. Er ist nämlich ein österreichischer Fußball-Verein. Er spielt in der Europa-League mit.,4.9456947122,2.8944364768,Disco Llama8B,uid_lhapa_8386,r2_pid_lhapa557827
Weniger Neu-Erkrankungen mit Corona-Virus in Südkorea und China.,Es gab weniger Corona-Kranke in Süd-Korea und China. Die Zahl der Neu-Erkrankungen ging zurück.,Es gibt weniger Neu-Infektionen mit dem Corona-Virus in Südkorea und China.,2.9456428489,2.5322312507,Llama8B,uid_apa_3155,r2_pid_apa1405738
Die österreichische Fußball-Mannschaft Red Bull Salzburg hat am Dienstag in der Champions League gegen Liverpool aus England gespielt.,Das österreichische Fußball-Team Red Bull Salzburg spielte am Dienstag in der Champions League. Die Mannschaft spielte gegen das Team aus Liverpool in England.,Die österreichische Fußball-Mannschaft Red Bull Salzburg hat am Dienstag gegen Liverpool gespielt. Liverpool ist eine englische Fußball-Mannschaft.,2.0744465591,1.6697200214,Disco Llama8B,uid_apa_3079,r2_pid_apa140674
Damals starben am Pfingst-Wochenende 45 Menschen im Straßenverkehr.,Damals starben am Pfingst-Wochenende 45 Menschen. Sie wurden in einem Unfall im Straßen-Verkehr getötet.,Am Pfingst-Wochenende starben 45 Menschen. Sie kamen ums Leben im Straßen-Verkehr.,2.2146509136,2.2920352353,Llama8B,uid_apa_930,r2_pid_apa1549867
Tennis-Star Rafael Nadal gewann die US Open in 5 Sätzen.,Im Tennis-Spiel bei den US Open hat Rafa Nadal am Ende in 5 Sätzen gewonnen.,Der Tennis-Star Rafael Nadal aus Spanien gewann bei den US Open in New York in 5 Sätzen.,4.2645772807,2.4731525653,Disco Llama8B,uid_apa_3852,r2_pid_apa194280
Nach dem Überfall flüchtete der Täter auf einem Fahrrad.,Nach dem Überfall flüchtete der Täter mit dem Fahrrad.,Dann flüchtete der Täter mit seinem Fahrrad.,2.2633210904,3.7139716922,Llama8B,uid_apa_397,r2_pid_apa1460254
